0;0 0.927636395219 0.714062085926 0.510262461093 0.550666934891 0.550666934891 0.834265510532 0.431402393082 0.71097300712 0.669612577229 0.0 0.673212964125 0.429124221588 1.0 0.709260481333 0.472208312023 0.353478980917 0.790478297243 0.74733214909 0.395391546343 0.432979668674;1 -0.00266352426631
1;0 0.328067999017 0.510569277687 1.0 0.296978633337 0.577170643951 0.56983692056 0.70964932864 0.456724190347 0.499792188969 0.378525841438 0.31190926276 0.134373063718 0.294228891022 0.733757693994 0.0 0.460364765307 0.630415668565 0.675837571462 0.499648262195 0.666210478169;1 0.000264635869711
1;0 0.4671674207 0.023156944307 0.715981900791 0.302321609205 0.692459357052 0.447427616443 0.562146169761 0.191206088837 0.111128496658 0.369840415772 0.379569012136 1.0 0.541748045107 0.606357899362 0.30704497884 0.325024685129 0.559288217287 0.0 0.447280954186 0.389993952445;1 0.00885528715871
0;0 0.292752463925 0.495961869553 0.495540139722 0.0912194527352 0.496387270857 0.495961869553 0.698328060283 0.293997093173 0.494706960182 0.494295510474 0.294405116173 0.193847639757 0.293170767049 0.495540139722 0.394146301823 0.394146301823 1.0 0.0 0.494295510474 0.294405116173;1 -0.016366608818
0;0 0.469693141384 0.363957920711 0.211342084423 0.312886179305 0.497360048169 0.35261739213 0.431780084918 0.27330424947 0.184905614876 0.412190484785 1.0 0.239525063828 0.302623304327 0.675225246951 0.25926161319 0.145643332675 0.0 0.31188390622 0.302623304327 0.145374872227;1 -0.0121360124121
1;0 0.917679659678 0.616809266599 0.966286829725 0.487189974655 0.715011986848 0.59515111263 0.486644497055 0.436006444187 0.0 0.319164575218 0.491350191723 0.333262716342 0.592134040328 1.0 0.778862891183 0.521969745 0.873580121678 0.605099732326 0.587508885112 0.62855668663;1 0.0177595245315
1;0 0.801560265575 0.682766839143 0.682073496648 0.525892082039 0.468497275462 0.553361331874 0.408557763471 0.611297605924 0.0672887294355 0.596574568559 0.689401093734 0.473874034686 1.0 0.432124485545 0.444728727885 0.596574568559 0.611979339459 0.381227182136 0.0 0.613205948602;1 0.0436544652568
1;0 0.278422903952 0.564714097544 0.985691286766 0.662098746666 0.430843732313 0.674484697391 1.0 0.679572233036 0.322735882014 0.680886144684 0.204639944104 0.611853985747 0.94506321033 0.528993547781 0.0 0.515481387072 0.661705804002 0.407137217301 0.4785034413 0.354691115885;1 0.0343138540779
0;0 0.887989641607 0.219974347583 0.550938023059 0.329462331964 0.32895888014 0.551446102645 0.550938023059 0.329462331964 0.217969552247 0.439948451599 1.0 0.330455839457 0.0 1.0 0.111470371604 0.217969552247 0.551958809993 0.662943510124 0.439948451599 0.550434571235;1 -0.0135470776929
0;0 0.897228808355 0.952387528165 0.776405535591 0.889390992272 0.662029595476 0.774349173637 0.550378334951 0.774349173637 0.662029595476 0.773680293129 0.495542891751 0.774014076698 0.829010126269 0.0 0.947964848969 1.0 0.496035593074 0.43872726205 0.775025559116 0.662029595476;1 -0.0239457626543
0;0 0.745646293178 0.249489491025 0.642584996948 0.121152008641 0.74794637978 0.116410426846 0.749162333865 0.621318982625 0.621318982625 0.621318982625 0.876188790853 0.74794637978 0.621318982625 1.0 0.871402869076 0.0 1.0 0.496277039399 0.746753594335 0.871402869076;1 -0.0124431966803
1;0 0.351585696391 0.493725769742 0.320693767062 0.112314209283 0.551471696227 0.778633309623 0.387735806498 0.410116525257 0.709591747575 0.411199305083 0.846118029226 0.728607636561 0.386458506644 0.448970642826 0.0 0.292929081887 1.0 0.49859627492 0.371170733409 0.38459542947;1 0.016038596354
0;0 0.603649201423 0.433150452743 0.471426121045 0.276726301533 0.502458771082 0.0 0.359212505643 0.776273530698 0.336172012337 0.544779881043 0.654131270853 0.626844219215 0.379698882971 1.0 0.864720246803 0.510041555345 0.661569393894 0.495008248508 0.353330524025 0.616108383944;1 -0.0127509577148
0;0 0.807608084274 0.407373706447 0.419776754141 0.0 0.598795536648 0.030449651319 0.112717051378 0.273780301111 1.0 0.32782385665 0.14948570892 0.07906808402 0.442173140262 0.452639831905 0.218234321092 0.245311514153 0.545439365497 0.00709530941101 0.272540328931 0.313280692882;1 -0.0538673449603
0;0 0.275253574802 0.0768349891569 0.416954509889 0.190748135431 0.453617332893 0.571091787017 0.228679875097 0.532675778514 1.0 0.343904890406 0.40832012404 0.556890754377 0.0 0.538089886854 0.269794404821 0.567025980529 0.551078665451 0.312863459294 0.353492090292 0.485356931828;1 -0.0187518548889
0;0 0.456389306789 0.68694914018 0.53206557867 0.305805290863 0.0 0.534870023323 0.534456702411 0.223414777913 0.771981912318 0.224628055654 0.534870023323 0.534456702411 0.534047680748 0.379135506994 0.534047680748 0.456389306789 0.301881707199 0.534456702411 0.456389306789 1.0;1 -0.0151591719194
1;0 0.632188187729 0.261685705287 0.484056909498 0.603195728733 0.469271545387 0.677669592831 1.0 0.421046861615 0.0 0.897482581496 0.747647466714 0.450332994829 0.695494794813 0.48624118044 0.642500811189 0.504466631278 0.663560332784 0.452980814529 0.357578865231 0.843384243653;1 0.0103718692814
0;0 0.311753474787 0.394068588042 0.0 0.244938711617 0.683989172806 0.385744243606 0.820950685174 0.34812984826 0.864621282908 0.318865368148 0.253776819072 0.0757809716705 0.251937080522 0.574853505275 0.7009351994 0.248452040303 1.0 0.483816156099 0.356368956707 0.259704673353;1 -0.0310526348292
1;0 0.45273641382 0.475736426668 0.783049924196 0.565143793655 0.47648058113 0.0582012491441 0.605583302976 1.0 0.292265271557 0.975709691145 0.746823574269 0.3635181794 0.0 0.848504435641 0.502666277947 0.281458074166 0.642660277097 0.97292513449 0.228964717423 0.62413917285;1 0.001906583981
1;0 0.477163196167 0.553013568787 0.552678790567 0.326795402242 0.666789042141 0.627199463807 0.179697515213 0.704208552454 0.477163196167 1.0 0.368447734719 0.440693079915 0.51371118772 0.367753189721 0.477163196167 0.0 0.439406682625 0.628527109334 0.514672733752 0.589443806038;1 0.036932444133
0;0 0.0 0.670020341404 0.511694158786 0.802628870786 0.84293398325 0.669952235943 0.475144299788 0.992863643414 0.512111600143 1.0 0.826865069117 0.635295902114 0.777399987023 0.316290568403 0.687547185053 0.604546608842 0.724502883847 0.924360936598 0.952090923583 0.81751603701;1 -0.018488090339
0;0 0.493665913778 0.22634467216 0.408687682085 0.380035186594 0.42298824173 0.480482869699 0.337190875898 0.42298824173 0.149181947757 0.408212202569 1.0 0.394860715572 0.0 0.628205755577 0.451771785367 0.681377903019 0.479101260492 0.646311260986 0.50508285938 0.232841597633;1 -0.0136985438165
0;0 0.624510091781 0.0 0.150936042951 0.495345430489 0.82043049702 0.879161297982 0.578136514083 0.588650306852 1.0 0.370074810116 0.518380491992 0.381789725154 0.450900375043 0.310733400129 0.819681235519 0.433478426549 0.314819065666 0.676033486465 0.500603630156 0.245451122522;1 -0.0617868077033
1;0 0.47402020567 0.210472131175 0.900078184104 0.353798344365 0.463763097147 0.473870405538 0.463622025355 0.207540609146 0.0 0.59338887176 0.625246330115 0.839417749908 0.410609362497 1.0 0.514393359654 0.413845721793 0.24111154971 0.349127264213 0.294642239535 0.911621086185;1 0.00755785923188
1;0 0.41578210297 0.190256381151 0.215115769388 0.0 0.870871211742 0.460233433644 0.671370241126 0.393115514055 0.151352635353 0.281732893302 0.383709101091 0.746607778152 0.49416532777 0.723087005326 1.0 0.430521418431 0.582106918578 0.674653076263 0.372509252577 0.465098009064;1 0.0499735621235
1;0 0.560133833376 1.0 0.580645258113 0.658158808994 0.619294159569 0.484427186741 0.424958426195 0.619738141756 0.580295042851 0.521052475501 0.838411974889 0.522077188308 0.600000384192 0.658824542154 0.502437519832 0.40327785637 0.0 0.663156670124 0.620942344387 0.516378536475;1 0.00350693479798
0;0 0.331584148938 0.0425812362555 0.340756054415 0.190473177336 0.440403374883 0.31414895085 0.142413163387 0.470512659542 0.296804750793 0.376909000725 0.144915360642 0.0 0.640524208336 0.580562472262 0.394345317642 0.217474481392 0.133590580958 0.263362601052 1.0 0.34154569854;1 -0.00403928202039
0;0 0.387721029213 0.517466949999 0.576408073408 0.532191358055 0.789433631172 0.403740664691 0.699234317399 0.425459670596 0.618991668268 0.632598423242 0.404942570944 0.0 0.278978006401 0.571123894155 0.563142028748 0.288402652329 1.0 0.493474341036 0.562686779903 0.477960048502;1 -0.00880429677136
1;0 0.422686509969 0.168719900661 0.778056471611 0.232962825128 1.0 0.495352348808 0.484901673956 0.423332363031 0.105347595553 0.307347794527 0.581563120641 0.40182657622 0.306957217025 0.90075440413 0.433510075794 0.423189986477 0.598745877749 0.351827939556 0.392392434587 0.0;1 0.0101084694093
0;0 0.467754362416 0.0 0.627911687438 0.361942290945 1.0 0.622759667682 0.467754362416 0.0579984010851 0.887234964305 0.518974962294 0.314539042882 0.364718032617 0.364114241637 0.572005697835 0.571395013457 0.467754362416 0.519273145954 0.775965265757 0.366778098154 0.467754362416;1 -0.00287287386341
0;0 1.0 0.533955642457 0.0583182926294 0.429863787625 0.514603740122 0.429905619583 0.250542092037 0.152093947997 0.407808475437 0.843856655825 0.206607099212 0.731785864245 0.578161994648 0.702973359153 0.32684217288 0.294804533519 0.0834180939668 0.375974982296 0.893640289032 0.0;1 -0.0454544742904
0;0 0.124701969318 0.526677773515 0.408432513307 0.704628389292 1.0 0.585557796935 0.353248987859 0.820423684728 0.469403392397 0.527161066513 0.585557796935 0.0 0.645763728828 0.585557796935 0.645597510177 0.405946915012 0.464801760253 0.707001112534 0.645937415584 0.826389419361;1 -0.0251119223702
0;0 0.387414310235 0.410093476566 0.0806491010659 0.635674078256 0.738828213213 0.481631103156 0.429287590759 0.687878852762 0.791276598348 0.841185533855 0.126592536207 1.0 0.456530905996 0.86719244322 0.508111906202 0.27765450376 0.24657459423 0.662622657405 0.451912791328 0.0;1 -0.0112357620141
1;0 0.0 1.0 0.359990158229 0.377787224976 0.344102496462 0.853777667297 0.255214870205 0.579349327056 0.846646239074 0.408344299636 0.448460676038 0.304837179572 0.46654213952 0.293540957493 0.142780249494 0.486080286527 0.614569168878 0.598106423024 0.87368706213 0.3463593058;1 0.0956292749135
1;0 0.325732500632 0.641873338425 0.470812257345 0.0303636133071 0.619022638748 0.419224184397 0.870014994294 0.0 1.0 0.668110536571 0.939102040706 0.325497349026 0.102772063539 0.318953422188 0.594444791065 0.821082512762 0.295059180947 0.216776670618 0.441792206616 0.903096590775;1 0.0224215313125
0;0 0.747622779929 0.789150008295 0.408943150615 0.537865943249 0.111693334114 0.564990203046 0.477384555016 1.0 0.345747652854 0.425801365228 0.383728782439 0.530631147738 0.336843986475 0.503780572403 0.345715996396 0.199101992644 0.0 0.676324955836 0.818193800543 0.764053776263;1 -0.0977485313114
0;0 0.58042843454 1.0 0.343467370624 0.27856539573 0.0 0.526610511644 0.225111950238 1.0 0.311233276901 0.180947817996 0.408316952681 0.737795056894 0.247500609146 0.116063896537 0.607401782366 0.538563274767 0.375702979322 0.246578116459 0.146932620286 0.375171602324;1 -0.0594216243469
1;0 0.714967935552 0.430533966206 0.572454462206 1.0 0.572454462206 0.431704908815 0.855125193963 0.292106168193 0.148445293916 0.0 0.718011976914 0.427515172441 0.281343526994 0.719263438886 0.426274628349 0.719263438886 0.572454462206 0.718632931328 0.426899676967 0.133914960634;1 0.0130208358019
1;0 0.302594402591 0.154639719446 0.305947160014 0.340591641676 0.555380152373 1.0 0.284152646814 0.50433922543 0.479444438721 0.529282855376 0.342515988846 0.0 0.583114715335 0.413000466682 0.754049759301 0.414111141511 0.569247306658 0.426846252051 0.361394153846 0.425485001247;1 0.0509453511069
1;0 0.573588809588 0.334974728717 1.0 0.520800705656 0.554700065574 0.605216427295 0.252805284643 0.0 0.846094431358 0.310940435765 0.366410674779 0.52118161871 0.647828394073 0.592577404597 0.355500606397 0.833335270478 0.375274167586 0.633271809623 0.421692306359 0.132098851006;1 0.042824064312
1;0 0.427934567827 0.0 0.815970129429 0.684359933974 0.884599765108 0.311994922659 0.360073856394 0.492693646334 0.683496515192 0.331993437064 0.204165978935 0.590284474319 0.37805356324 0.418559680164 0.504371492629 1.0 0.783638314206 0.966864552144 0.844375224734 0.683999310028;1 0.155440421792
1;0 0.380301462098 0.261282655458 0.0 0.585772281306 0.491737260867 0.444427964959 0.602002154848 0.160702720715 0.65267311373 0.61929235216 0.618727818958 0.395540324509 0.119949967219 0.455065174971 0.572342387563 0.505072533738 0.690232583803 0.638382170053 1.0 0.602002154848;1 0.0165767068503
0;0 0.214345429393 0.304783980494 0.415267447413 0.304783980494 0.562858091594 0.996821249594 0.44712139239 0.203892058888 0.37744452697 0.0448803242199 0.270488881927 0.0 0.489061889492 1.0 0.605245488178 0.256512529612 0.654994186053 0.479026818076 0.275531644649 0.597579116022;1 -0.0034168123868
1;0 0.0588224192057 0.234603939529 0.353803508158 0.175089897744 0.593439570187 0.235120627055 0.412448962901 0.0 0.353803508158 0.472657671379 0.412104978079 0.294116154846 0.17680921303 0.353109450288 1.0 0.521500268998 0.687628702581 0.459558242313 0.0206098658094 0.349565696332;1 0.057220703525
0;0 0.582799610522 0.597143764406 0.700620602177 0.477113059017 0.946608463338 1.0 0.505292002765 0.329669423908 0.299966092563 0.81217549026 0.803544201163 0.320165270102 0.585558858575 0.0 0.505646010759 0.297671870708 0.364862889046 0.662847439803 0.168637577428 0.21716873945;1 -0.0268542210587
1;0 0.813843861487 1.0 0.339496198448 0.291067113299 0.33593261128 0.926629139077 0.187541916219 0.0108090216485 0.99360906175 0.697342503385 0.696020079328 0.356032389942 0.240966825584 0.467756216049 0.352071564282 0.467152689185 0.0 0.585163420181 0.585005591793 0.584843539828;1 0.034685172836
1;0 0.442819307679 0.408342051305 0.961051724801 0.51047201348 0.560294275975 0.493648334593 0.196425926426 0.612055408374 0.260047049768 0.426192856138 0.477118101252 0.0 0.830589162797 0.477118101252 0.304956328516 0.581768634225 0.598258543757 0.717214580291 0.460272330773 1.0;1 0.0414634149348
0;0 0.77540893469 0.258099963905 0.0546074150263 0.266755221404 0.43106314601 0.258099963905 0.164593753235 0.352492054034 0.139092140928 0.0 1.0 0.800620932558 0.304873044368 0.242581830525 0.654430298911 0.033884092257 0.227516201024 0.419159066073 0.371311513056 0.511831003848;1 -0.135135127971
1;0 0.228744955207 0.0 0.774443114078 0.697040450562 0.503138305489 1.0 0.578734571349 0.0697447557769 0.00113538301441 0.530537257807 0.398100803643 0.508421140035 0.380041512939 0.293369756808 0.548966262583 0.958263357877 0.761561975887 0.524496157973 0.0858382359887 0.63165944545;1 0.0300885502508
1;0 0.386716126195 0.435688447882 0.504047426995 0.521382588279 0.469256757038 0.0 0.525140932232 0.694193506665 0.536072524525 0.799967831815 0.22088830274 1.0 0.659875462739 0.218782714489 0.471796442023 0.471469622936 0.463958525555 0.503300563034 0.354625075576 0.569574351758;1 0.0307167822779
0;0 0.393315242764 0.0 0.31010399311 0.190283004621 0.594006267884 0.332851489662 0.287854828031 0.67784493042 0.180874522847 0.443452072344 0.518375326011 0.396884413555 1.0 0.396514588335 0.371727589093 0.439259021772 0.700511822986 0.264296526042 0.217632405399 0.547870058158;1 -0.0166316111771
0;0 0.160805763285 0.498251310526 0.413199400023 0.667427983414 1.0 0.413199400023 0.249658584757 0.00145891197525 0.5808558484 0.246740061424 0.916171309557 0.331141079912 0.0838070095848 0.413199400023 0.747312622596 0.330850369903 0.0 0.749723394206 0.330265452974 0.579659671132;1 -0.0319035390061
1;0 0.583827349371 0.705031518578 0.49287590148 0.613322479434 0.732885882704 0.344841261725 0.61279335185 1.0 0.377275330424 0.640332939266 0.785552383017 0.350108198103 0.0 0.612400443428 0.493268809903 0.463496946318 0.105539579234 0.796882912881 0.462885800891 0.432585627856;1 0.0147929315617
0;0 0.426235507296 0.66823853186 0.747560593469 0.268035259336 0.42646957043 0.50674314364 0.104198967288 0.670175887955 0.750429024919 0.184706331149 0.50674314364 0.26232864208 0.671162004932 0.343310399324 1.0 0.66823853186 0.587016716849 0.666815624191 0.427172849766 0.0;1 -0.0119367001644
0;0 0.0767338375034 0.799242274713 0.491766767309 0.342007609667 0.582799610522 0.597143764406 0.700620602177 0.477113059017 0.946608463338 1.0 0.505292002765 0.329669423908 0.299966092563 0.81217549026 0.803544201163 0.320165270102 0.585558858575 0.0 0.505646010759 0.297671870708;1 -0.0389769251061
1;0 1.0 0.245927466962 0.495736429274 0.746701650924 0.245927466962 0.922377143378 0.495736429274 0.744742735009 0.495736429274 0.0 0.74589140165 0.246730123539 0.74589140165 0.744742735009 0.495736429274 0.495736429274 0.247868485805 0.495736429274 0.495736429274 0.495736429274;1 0.059687778499
1;0 0.372599924041 0.418775228967 0.231488643779 0.655124134059 0.043201146762 0.657708793929 0.845828002281 0.0 0.274220734398 0.0304770066351 0.713201540141 0.318847748328 0.662542241954 0.416714133831 0.367713907859 0.661992216737 1.0 0.371110904523 0.465443757276 0.512862528447;1 0.0160857876005
1;0 0.0 0.373155811299 0.104432592381 1.0 0.447996237519 0.280128104777 0.0921095075103 0.77508354877 0.28025609211 0.3170260922 0.185265735202 0.220694737665 0.450266244349 0.296488329197 0.508100503822 0.373155811299 0.411324196452 0.449276778146 0.392078451564 0.713275943226;1 0.0248515015487
1;0 0.0390646470508 0.380438082594 0.58041083842 0.717358669035 0.411527287494 0.488860269165 0.749227210512 0.337590408063 0.383756965405 0.316535795605 0.807785416107 0.300621864837 1.0 0.0 0.393651403546 0.516364877746 0.440718405686 0.280710948732 0.143935981987 0.509281288956;1 0.0539867299103
0;0 0.0159299936783 0.789300935209 0.170346981555 1.0 0.115516854596 0.489192353304 0.456204344123 0.394526162363 0.21559035466 0.529208308196 0.510534262309 0.261353855255 0.0 0.460929810675 0.0476424580394 0.132226915017 0.525305360152 0.0207479577713 0.228257911528 0.812616166578;1 -0.0112840405755
1;0 0.589159853729 0.739691678016 0.685586496131 0.448040882762 0.0 0.578142454096 0.529000173765 1.0 0.590083569942 0.708301055517 0.517644873541 0.0662572983532 0.902386853591 0.532148491367 0.901645034466 0.595668345541 0.823448439237 0.382410487373 0.748124855017 0.773628431756;1 0.0788530487369
1;0 0.617233671419 0.610751527518 1.0 0.492828101273 0.927187741927 0.868514287293 0.921766462704 0.560197231231 0.269058361419 0.647897581208 0.394505885017 0.363890354917 0.801965225194 0.392642853884 0.49558161245 0.0 0.791000478197 0.815391001984 0.449357895037 0.808269456691;1 0.0437956150229
0;0 0.349298470494 0.0855835818632 0.345916854589 0.411938487817 0.212124913521 0.297911971759 0.435093450505 0.077212758429 0.460251716195 1.0 0.0 0.294174253335 0.663166249328 0.400359497563 0.446725780691 0.365770248993 0.562910640147 0.0703737039415 0.304610245039 0.315158650462;1 -0.0438564989958
0;0 0.782626521356 0.591521564449 0.159200078579 0.473892287361 0.240015176736 0.290082515837 0.350488843863 0.0 0.899266782992 0.20287343232 0.475936667699 0.721629088633 0.35423136085 1.0 0.400004200272 0.181445910296 0.281627330466 0.569368473258 0.224353736528 0.23215704335;1 -0.00985644572034
1;0 0.203446102564 0.730357393634 0.546733716804 0.116245068684 0.206745134986 0.00722729095953 0.300564737394 0.252530376105 0.0 0.733623043173 0.394811826154 0.0309230583295 0.27651958313 0.27651958313 0.216617504191 0.156012427087 0.154585102806 0.313538829701 0.128977444196 1.0;1 0.251131111789
0;0 0.284024648957 0.331963995019 0.43261433675 0.461468168631 0.374962475837 0.425291224734 0.439663494361 0.410859971785 0.374998473011 0.0 0.449072274015 0.357644075982 0.541057416289 0.320582671379 0.639408637255 0.455168012477 0.440219209784 0.447410549008 1.0 0.390684350387;1 -0.0513148228247
0;0 0.541158492758 0.527248400007 0.553477337504 0.675142820588 0.647899212414 0.661308917985 0.55377934279 0.728896527071 0.620900107529 0.701176131496 0.767088875088 0.673419437784 1.0 0.0 0.660992656995 0.660857766891 0.541249297996 0.754540022349 0.40943387366 0.513266549554;1 -0.00113325139428
0;0 0.720461983477 0.545525433314 0.603414649065 0.897228808355 0.952387528165 0.776405535591 0.889390992272 0.662029595476 0.774349173637 0.550378334951 0.774349173637 0.662029595476 0.773680293129 0.495542891751 0.774014076698 0.829010126269 0.0 0.947964848969 1.0 0.496035593074;1 -0.0297540580512
0;0 0.488748969749 1.0 0.807487615246 0.408572429131 0.633828757595 0.162563612076 0.257742933285 0.217450978988 0.498671481581 0.601038513349 0.180229568801 0.266043135728 0.237984243493 0.527218703779 0.328966203678 0.540362684121 0.394811833087 0.0 0.693207020696 0.354460020638;1 -0.0104711136391
1;0 0.510672327194 0.270137600321 0.622502636476 0.472370342237 0.763219816227 0.629469320273 0.991227207636 0.315808863383 0.38238176807 0.684684639318 0.201854928759 1.0 0.415121378606 0.38320815981 0.0 0.349768978717 0.713104113432 0.366872743358 0.366793894243 0.107190535774;1 0.011264083104
1;0 0.573772751582 0.52916999502 1.0 0.367220613123 0.27597022996 0.550650661948 0.485399924277 0.417063699584 0.0991196486059 0.357354375497 0.514486098048 0.153193685717 0.355160365308 0.477800584882 0.258769292604 0.570525629318 0.748427240232 0.254019475204 0.0 0.63023383205;1 0.0090548909937
1;0 0.904447042017 0.498547548819 1.0 0.300848429575 0.399128494902 0.0 0.700899601526 0.196794668763 0.397073019417 0.193222605209 0.70392074125 0.396470510959 0.498547548819 0.600928592087 0.600624586678 0.498547548819 0.294997701045 0.396166505551 0.395860780654 0.498547548819;1 0.00898473168498
0;0 0.270476917572 0.867832090732 0.300551681672 0.166157075338 0.238423837974 0.0933856446271 1.0 0.329000732247 0.268484248365 0.508586846178 0.11989028774 0.0 0.268573282964 0.890696300488 0.355182312903 0.577066934048 0.619249155419 0.696545748806 0.0737603804357 0.229202932317;1 -0.00975608977999
0;0 0.569906063713 1.0 0.394221795043 0.784099851857 0.678938778406 0.608060311116 0.467672640233 0.533088985248 0.536085284216 0.26281889942 0.100598753034 0.216025148776 0.569529305047 0.0 0.528561259601 0.638848575246 0.545081613589 0.662674033821 0.638696142041 0.283039272158;1 -0.056957698915
1;0 0.423454926111 0.139393288699 0.421856963903 0.58196909529 0.768818249962 0.495600439464 0.846070187795 0.267445556721 0.0 0.621357858936 0.529664114555 0.37208812106 1.0 0.375117658417 0.456881861534 0.120677836148 0.478890625523 0.58068268723 0.978576401312 0.489733890318;1 0.0115651512411
1;0 0.480855333905 0.81084969593 0.808053799406 0.4755889051 0.537324105833 0.45774747221 0.685360134542 0.369787641843 0.146663835838 0.591664531703 0.435053472997 0.856555326758 0.192533298115 0.0 0.413107790645 0.457795221555 0.262932549506 1.0 0.840554176594 0.243715893698;1 0.197652183022
0;0 0.492161849594 0.425572136883 0.46536327 0.55932192434 0.825919832034 0.569896410159 0.582211891577 0.441123760016 0.389608433207 0.543923354561 0.131536922999 0.505478915668 0.0 0.157905485117 0.750743683728 0.520230103721 0.56215434264 0.339156701217 1.0 0.546088999266;1 -0.0183677644162
1;0 0.124897555996 0.797550836784 0.821762635334 0.383613637005 0.667357629146 0.221078322457 0.41176553135 0.213295398498 1.0 0.202391930776 0.839947968008 0.682149600921 0.0 0.456467093755 0.564048397182 0.379907974089 0.425184750031 0.860073700524 0.426718744518 0.36534933457;1 0.0749524308045
1;0 0.648434097351 0.423461208428 0.0 0.462291078974 0.492756866908 0.969111812307 1.0 0.497202292157 0.816101269633 0.815490439865 0.264490036278 0.79125598157 0.826232742118 0.860554178331 0.485792123476 0.129109942938 0.729475126866 0.922286656393 0.140502940897 0.918217344609;1 0.018689389021
1;0 0.481929897037 0.209596809805 0.178078624935 0.437346144931 0.756246615688 0.300365680529 0.137920204168 0.0 0.31441969165 0.0214682768832 0.10850903449 0.506844802196 0.155269236379 0.136703100679 1.0 0.345333196129 0.143890704956 0.439917597623 0.54809269668 0.406434763453;1 0.0597560855119
0;0 0.0 0.359396468364 0.203500855177 0.882324688637 0.682782796561 0.132275410674 0.0838746359326 1.0 0.136474926896 0.625714907963 0.302836633534 0.0788569371002 0.521615109198 0.287211599051 0.449211407398 0.527655303987 0.610425788317 0.524900035717 0.418931681636 0.529775911584;1 -0.0228855764536
0;0 0.367203780829 0.411054889373 0.967232910036 0.411933596775 0.7122011592 0.813233754073 0.661413604903 0.961844006701 0.612378634224 0.730301622284 0.015044027731 1.0 0.0 0.661413604903 0.719222292795 0.603839229511 0.430178995426 0.661413604903 0.720178583354 0.836982441482;1 -3.62500918172e-09
0;0 0.603666983593 0.0672097640081 0.400730186677 0.0 0.0644582295738 0.198703798762 0.675576571979 0.132603848038 0.266664937681 0.334065053262 0.132232197602 0.469426063094 0.199634759861 0.46831282446 1.0 0.331390589194 0.00844324220109 0.527641103609 0.202110064313 0.201939286167;1 -0.0132626756998
0;0 0.447456284689 0.49445970933 0.0196445893384 0.351387569421 1.0 0.188061613135 0.51438755268 0.350497012652 0.119180472253 0.0 0.446268426664 0.350976735648 0.256506712177 0.04296320642 0.712192949862 0.233009714343 0.540621838769 0.327337918379 0.0226405008208 0.541675382051;1 -0.00122400374088
0;0 0.0660563831678 0.422242522251 0.856806616195 0.516932620388 0.133684591055 0.0977672950084 1.0 0.337968515913 0.795281032336 0.280097696665 0.631575070136 0.82189243747 0.154918527887 0.0 0.717470392533 0.449072524686 0.560348677252 0.473664910969 0.734013157861 0.705961440803;1 -0.0707233608043
1;0 0.01553801755 0.296883432822 0.296735500953 0.490052678789 0.297030424445 0.200743859104 0.344953141327 0.150888155359 0.394077804641 0.247010961375 0.0 0.294564945538 0.395503999489 0.647282159354 0.0977809279465 0.44540608865 0.295046350941 0.294887292841 0.29472635425 1.0;1 0.015432102528
1;0 0.717035823591 0.357697942 0.535952720472 0.357697942 0.357301614988 0.446625379789 0.626083442828 0.0909223830796 0.446625379789 0.718264536659 0.0 0.446625379789 0.0811008236053 0.725905800916 0.263020881964 0.353964919 0.446625379789 0.632811069026 1.0 0.805541704528;1 0.00887310578493
0;0 0.560787089347 0.835337038799 0.485329994591 0.801158117335 0.313058580907 0.626583884835 0.725247750809 0.953158141405 0.209413327217 0.495370468698 0.0 0.741206598476 0.740162887573 0.245935598241 0.318602089333 1.0 0.945866678277 0.559984439026 0.436807437551 0.593328851943;1 -0.0102171193812
1;0 0.595316449245 0.622939023965 0.0 0.589615964882 0.528771498166 0.6183691329 0.679297394577 0.679297394577 0.801738055673 0.558019260834 0.832348252881 0.437314279517 0.155158633698 0.936505006685 0.458682122409 1.0 0.522873789077 0.901005705594 0.492502969548 0.679297394577;1 0.0915161843242
0;0 0.337315626121 0.500177570042 0.295710827027 0.353538654945 0.245974298838 0.452113966559 0.471282062085 0.204109581462 0.30356423184 0.579146765842 1.0 0.0 0.453132148285 0.306444824339 0.177949439457 0.102299282017 0.332652417655 0.379535696366 0.520811442958 0.100688597258;1 -0.0285164762755
0;0 0.198079633069 0.797973611764 0.396590578008 0.596841864054 0.797973611764 0.596841864054 0.997352211651 0.795360584498 0.596841864054 0.596841864054 0.00386305413627 0.797099096075 0.79622183609 0.398327260054 0.397457775574 0.997352211651 0.398327260054 0.696527047554 0.0 1.0;1 -0.00873744053548
0;0 1.0 0.522674680342 0.690786664612 0.550713204974 0.317782918886 0.540395370964 0.787922197262 0.860282757195 0.707677597867 0.642702062477 0.187309340141 0.419229991391 0.587867597161 0.0 0.765935396108 0.294775585518 0.737512208246 0.420043898028 0.7177440846 0.785858205887;1 -0.0172461454327
1;0 0.376502298627 0.335542470917 0.712907455711 0.401465172518 0.0 0.745893279506 0.519677493093 0.743712405523 0.394227454634 1.0 0.390606394694 0.872636037098 0.635934279895 0.854529689306 0.633678572001 0.582124295773 0.472673516939 0.331927385113 0.326511149781 0.313129609714;1 0.0278898885452
0;0 0.121344012668 0.56657291 1.0 0.62710075745 0.363160509031 0.577721787179 0.82329366463 0.730086599867 0.699613603608 0.487071139965 0.715188327143 0.637430963912 0.887546712537 0.760891330167 0.0 0.96497950752 0.361949658706 0.414861280374 0.716949257422 0.665013363781;1 -0.107150213473
